racetime_ms,x,y,z,speed,turning
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
2770,226.85693359375,88.0217514038086,693.7280883789062,128,0.0
